date,symbol,asset_type,open,high,low,close,volume
2025-07-18,GLD,equity,309.24,309.37,308.32,308.39,5574281.0
2025-07-21,GLD,equity,311.88,313.31,311.61,313.13,10995756.0
2025-07-22,GLD,equity,314.48,316.24,313.62,316.1,13691849.0
2025-07-23,GLD,equity,314.0,314.96,311.42,312.18,10547520.0
2025-07-24,GLD,equity,309.29,310.99,309.06,310.27,7698763.0
2025-07-25,GLD,equity,307.82,308.31,306.2,307.4,9376386.0
2025-07-28,GLD,equity,306.44,306.58,304.05,305.41,9275440.0
2025-07-29,GLD,equity,305.8,307.03,304.985,306.25,5741114.0
2025-07-30,GLD,equity,304.42,304.65,300.955,300.96,13459595.0
2025-07-31,GLD,equity,304.59,304.61,302.86,302.96,8980956.0
2025-08-01,GLD,equity,308.61,309.55,307.45,309.11,12843364.0
2025-08-04,GLD,equity,310.8,311.74,310.37,310.91,7639030.0
2025-08-05,GLD,equity,310.37,312.24,310.22,311.16,6997693.0
2025-08-06,GLD,equity,310.32,311.24,309.84,310.5,7418158.0
2025-08-07,GLD,equity,311.72,313.135,310.7,313.12,10891459.0
2025-08-08,GLD,equity,312.35,313.53,311.0,313.05,19886802.0
2025-08-11,GLD,equity,308.62,309.66,307.63,308.55,10326704.0
2025-08-12,GLD,equity,308.22,309.305,306.71,308.27,9701725.0
2025-08-13,GLD,equity,309.1,310.39,308.45,309.21,4718586.0
2025-08-14,GLD,equity,307.925,308.34,306.52,307.25,5817726.0
2025-08-15,GLD,equity,307.34,308.0,306.87,307.43,5990110.0
2025-08-18,GLD,equity,307.79,307.89,306.625,306.95,6150140.0
2025-08-19,GLD,equity,306.76,307.4788,305.19,305.27,5029939.0
2025-08-20,GLD,equity,307.54,308.47,307.4,308.36,6515411.0
2025-08-21,GLD,equity,307.86,308.15,307.0314,307.29,4808975.0
2025-08-22,GLD,equity,306.52,311.025,306.43,310.58,8526492.0
2025-08-25,GLD,equity,309.67,310.84,309.67,309.83,4044429.0
2025-08-26,GLD,equity,310.62,312.21,310.305,312.08,11698460.0
2025-08-27,GLD,equity,311.39,312.91,310.77,312.71,4320071.0
2025-08-28,GLD,equity,313.32,315.08,313.07,315.03,9610202.0
2025-08-29,GLD,equity,314.72,318.09,314.64,318.07,15642641.0
2025-09-02,GLD,equity,320.82,325.92,320.24,325.59,21247534.0
2025-09-03,GLD,equity,327.76,329.45,326.7301,328.14,15781169.0
2025-09-04,GLD,equity,327.03,327.56,325.35,326.69,11703127.0
2025-09-05,GLD,equity,329.53,331.44,328.93,331.05,16065150.0
2025-09-08,GLD,equity,333.66,335.67,333.23,334.82,18617325.0
2025-09-09,GLD,equity,337.03,338.31,333.85,334.06,21641935.0
2025-09-10,GLD,equity,335.73,336.5,326.19,335.26,11945670.0
2025-09-11,GLD,equity,333.37,335.1619,332.97,334.76,9082647.0
2025-09-12,GLD,equity,335.88,336.39,335.23,335.42,9619709.0
2025-09-15,GLD,equity,336.31,339.28,336.23,338.91,10569881.0
2025-09-16,GLD,equity,340.09,340.88,338.62,339.59,12161527.0
2025-09-17,GLD,equity,338.53,341.24,335.52,336.97,16535307.0
2025-09-18,GLD,equity,336.22,336.32,333.81,335.62,14913267.0
2025-09-19,GLD,equity,336.51,339.23,336.3119,339.18,14982567.0
2025-09-22,GLD,equity,342.75,345.07,341.84,345.05,12386419.0
2025-09-23,GLD,equity,348.23,348.75,345.32,346.46,18383982.0
2025-09-24,GLD,equity,346.7,346.8299,342.14,343.32,12709068.0
2025-09-25,GLD,equity,344.39,345.83,342.47,344.75,12639583.0
2025-09-26,GLD,equity,345.83,348.25,345.314,346.74,11698212.0
2025-09-29,GLD,equity,351.79,352.8305,351.28,352.46,15719623.0
2025-09-30,GLD,equity,351.13,355.57,350.865,355.47,13312353.0
2025-10-01,GLD,equity,356.17,356.9722,354.79,356.03,15573610.0
2025-10-02,GLD,equity,358.26,358.67,351.4,354.79,16162050.0
2025-10-03,GLD,equity,357.12,358.14,355.8,357.64,14463960.0
2025-10-06,GLD,equity,362.16,365.3,361.37,364.38,17093657.0
2025-10-07,GLD,equity,366.508,367.27,364.55,366.26,16836765.0
2025-10-08,GLD,equity,371.65,373.57,370.5,372.3,28052276.0
2025-10-09,GLD,equity,373.135,373.22,362.83,365.43,33674823.0
2025-10-10,GLD,equity,367.54,370.31,365.44,369.12,24192782.0
2025-10-13,GLD,equity,376.5,378.86,375.5797,378.09,18514421.0
2025-10-14,GLD,equity,378.21,382.38,377.9,380.79,18409632.0
2025-10-15,GLD,equity,385.93,387.755,384.59,387.39,20598324.0
2025-10-16,GLD,equity,391.15,396.87,390.4,396.45,33621444.0
2025-10-17,GLD,equity,397.14,397.28,385.22,388.99,62024965.0
2025-10-20,GLD,equity,397.45,403.3,394.2,403.15,34523022.0
2025-10-21,GLD,equity,386.54,388.89,375.65,377.24,54101416.0
2025-10-22,GLD,equity,372.75,378.47,368.93,377.28,30524126.0
2025-10-23,GLD,equity,381.46,382.25,378.65,378.79,13695495.0
2025-10-24,GLD,equity,378.51,380.77,376.81,377.52,13263803.0
2025-10-27,GLD,equity,371.13,371.59,365.34,367.01,23657603.0
2025-10-28,GLD,equity,361.81,365.3,360.12,364.38,19257592.0
2025-10-29,GLD,equity,369.65,370.08,361.3601,363.0,18891849.0
2025-10-30,GLD,equity,365.09,370.36,364.5,370.13,14812754.0
2025-10-31,GLD,equity,370.47,370.6625,365.5,368.12,11077910.0
